name;openpl;instagram;Bundesland;Verband;Datum;Ort;Geschlecht;Alter;Squat;Bench;deadlift
Linnéa Maier;linneamaier;None;None;Germany-UA;21.12.2013;None;F;15;220.4;88.1;259
Birgit Strehlow;birgitstrehlow;None;NRW;BVDK;15.07.2022;None;F;60;176.3;104.7;209.4
Xaver Kennerknecht;xaverkennerknecht;None;BY;BVDK;12.05.2018;Germany;M;71;308.6;209.4;374.8
Svenja Boß;svenjaboss;None;None;BVDK;21.08.2022;None;F;0;198.4;126.7;220.4
Kathrin Böttcher;kathrinbottcher;None;BB;BVDK;11.06.2016;None;F;32;198.4;132.2;220.4
Clemens Wüstemann;clemenswustemann;None;TH;BVDK;28.04.2018;None;M;16;264.5;148.8;363.7
Pascal Klein;pascalklein;None;None;Germany-UA;01.12.2008;None;M;0;286.6;253.5;330.7
Nana Schön;nanaschon;None;BB;BVDK;15.06.2019;None;F;44;198.4;99.2;275.5
Louisa Warmerdam;louisawarmerdam;None;BY;BVDK;12.05.2018;Germany;F;17;154.3;99.2;248
Florian Brüninghaus;florianbruninghaus;None;NRW;BVDK;09.12.2018;Germany;M;31;352.7;330.7;352.7
Christian Henneberger;christianhenneberger;None;BY;BVDK;14.12.2019;Germany;M;45;154.3;209.4;374.8
Rüdiger Strehlow;rudigerstrehlow;None;NRW;BVDK;14.05.2011;None;M;0;253.5;231.5;319.6
Jenny Markus;jennymarkus;None;BB;BVDK;15.06.2019;None;F;13;154.3;99.2;253.5
Jan Münzer;janmunzer;None;None;UPC-Germany;03.10.2015;None;M;0;231.5;181.8;319.6
Anja Berndt;anjaberndt;None;BB;BVDK;15.09.2012;None;F;29;154.3;121.2;176.3
Ravi Rothermund;ravirothermund;None;None;GPU;09.02.2019;Germany;M;23;264.5;220.4;264.5
Daniel Griep;danielgriep;None;MV;BVDK;21.09.2019;None;M;0;220.4;220.4;407.8
Kerstin Roll;kerstinroll;None;None;GPU;25.04.2015;None;F;43;220.4;143.3;253.5
Anne-Renske Nicolaij;annerenskenicolaij;None;NRW;BVDK;01.06.2019;Germany;F;25;154.3;110.2;209.4
Tommy Wagler;tommywagler;None;SN;BVDK;24.11.2018;None;M;22;214.9;170.8;336.2
Katharina Hertig;katharinahertig;None;None;GDFPF;05.04.2015;None;F;24;203.9;110.2;231.5
Jerome Vego;jeromevego;None;NRW;BVDK;06.05.2017;Germany;M;0;308.6;220.4;374.8
Vera Sonkina;verasonkina;None;BY;GDFPF;13.10.2018;None;F;23;154.3;99.2;176.3
Anna-Maria Weisbach;annamariaweisbach;None;None;BVDK;12.10.2017;None;F;17;220.4;121.2;264.5
Jan Schreiner;janschreiner;None;NRW;BVDK;05.05.2018;Germany;M;0;275.5;181.8;319.6
Pascal Puchtler;pascalpuchtler;None;BY;BVDK;23.12.2017;None;M;0;330.7;198.4;396.8
Mona Heil;monaheil;None;HE;Germany-UA;15.12.2018;None;F;25;176.3;104.7;242.5
Marcel Winkelmann;marcelwinkelmann;None;BB;BVDK;19.09.2014;None;M;17;225.9;176.3;314.1
Linda Streicher;lindastreicher;None;NRW;BVDK;06.05.2017;Germany;F;0;181.8;104.7;242.5
Tabea Leix;tabealeix;None;HE;Germany-UA;15.12.2018;None;F;18;198.4;99.2;231.5
Renée-Ann Puchalla;reneeannpuchalla;None;TH;BVDK;08.09.2018;None;F;28;176.3;110.2;214.9
Sina Guttenberger;sinaguttenberger;None;SN;UPC-Germany;08.03.2018;None;F;0;198.4;121.2;237
Niclas Ringer;niclasringer;None;TH;BVDK;28.04.2018;None;M;17;242.5;231.5;319.6
Dominic Fuchs;dominicfuchs;None;None;GDFPF;21.10.2017;None;M;23;231.5;165.3;308.6
Felix Eder;felixeder;None;BY;BVDK;27.10.2018;None;M;23;253.5;187.4;325.1
Bastian Haspel;bastianhaspel;None;BY;GDFPF;13.10.2018;None;M;15;286.6;176.3;308.6
Enrico Thiele;enricothiele;None;None;GDFPF;16.10.2021;None;M;51;209.4;154.3;308.6
Leonid Kiselev;leonidkiselev;None;None;UPC-Germany;27.03.2015;None;M;0;308.6;198.4;352.7
Manfred Werra;manfredwerra;None;None;Germany-UA;15.12.2012;None;M;72;308.6;170.8;363.7
Vanessa von Ruskowsky;vanessavonruskowsky;None;NRW;BVDK;01.06.2019;Germany;F;28;154.3;115.7;253.5
Anita Riedl;anitariedl;None;None;WUAP-Germany;06.05.2022;Germany;F;57;220.4;132.2;270
Sandro Matschos;sandromatschos;None;BB;BVDK;16.09.2016;Germany;M;37;286.6;220.4;396.8
Eugen Sudermann;eugensudermann;None;NRW;BVDK;09.12.2018;None;M;39;308.6;286.6;396.8
Yuna Avetysyan;yunaavetysyan;None;BB;BVDK;15.06.2019;None;F;21;176.3;104.7;198.4
Onur Fakiroglu;onurfakiroglu;None;NRW;BVDK;06.05.2017;Germany;M;0;220.4;203.9;297.6
Dagmar McSwain;dagmarmcswain;None;BY;BVDK;12.05.2018;Germany;F;73;143.3;126.7;198.4
Lily Sabath;lilysabath;None;TH;BVDK;30.11.2019;None;F;17;143.3;104.7;237
Enrico Ergoi;enricoergoi;None;NRW;BVDK;14.05.2011;None;M;18;314.1;203.9;374.8
Hans-Jürgen Kaule;hansjurgenkaule;None;MOW;GPA;08.12.2016;Germany;M;62;0;281.1;440.9
Bernd Apel;berndapel;None;BY;GDFPF;07.09.2019;Germany;M;66;264.5;203.9;319.6
Rafaela Gaki;rafaelagaki;None;None;WPF;13.10.2016;Germany;F;19;176.3;88.1;187.4
Samira Ulrike Weckesser;samiraulrikeweckesser;None;BW;BVDK;18.12.2021;None;F;22;198.4;99.2;231.5
Bastian Tautenhahn;bastiantautenhahn;None;SN;BVDK;24.11.2018;None;M;18;220.4;154.3;286.6
Frank Butze;frankbutze;None;None;GRAWA;24.09.2011;None;M;0;0;358.2;474
Oner Fakiroglu;onerfakiroglu;None;NRW;BVDK;12.05.2012;None;M;22;231.5;220.4;264.5
Carsten Hauschild;carstenhauschild;None;TH;BVDK;08.10.2016;None;M;56;308.6;231.5;286.6
Alexander Schwarz;alexanderschwarz;None;SH;UPC-Germany;10.02.2018;None;M;0;308.6;198.4;374.8
Josha Niazi;joshaniazi;None;NRW;Germany-UA;09.11.2018;None;M;0;319.6;88.1;396.8
Alexander Dietel;alexanderdietel;None;SN;BVDK;24.11.2018;None;M;17;308.6;176.3;374.8
Maximilian Schulz-Herberg;maximilianschulzherberg;None;None;Germany-UA;15.12.2012;None;M;19;286.6;220.4;319.6
Theresa Linse;theresalinse;None;TH;BVDK;30.05.2015;None;F;0;181.8;93.7;203.9
Jan Resimius;janresimius;None;HH;Germany-UA;01.09.2017;None;M;0;220.4;198.4;385.8
Nelli Sosnowski;nellisosnowski;None;None;GDFPF;21.10.2017;None;F;19;154.3;99.2;253.5
Rainer Bötel;rainerbotel;None;None;BVDK;29.08.2021;None;M;40;281.1;181.8;374.8
Charlyce Idler;charlyceidler;None;None;GPU;01.02.2020;Germany;F;16;198.4;110.2;220.4
Andreas Hordan;andreashordan;None;None;GRAWA;10.09.2011;Germany;M;0;396.8;0;507
Christoph Konradi;christophkonradi;None;BB;BVDK;16.09.2016;Germany;M;16;187.4;154.3;264.5
Milot Kornell;milotkornell;None;None;GPU;02.05.2022;Germany;M;18;286.6;209.4;341.7
Tiivola Nina-Maria;tiivolaninamaria;None;MOW;GPA;08.12.2016;Germany;F;38;0;165.3;330.7
Mosallam Tawilah;mosallamtawilah;None;ST;BVDK;17.10.2020;None;M;18;220.4;176.3;286.6
Laura Heintz;lauraheintz;None;NRW;BVDK;01.06.2019;None;F;22;181.8;99.2;187.4
Nico Müller;nicomuller;None;None;GDFPF;05.04.2015;None;M;15;264.5;198.4;352.7
Konstantin Klammer;konstantinklammer;None;BW;BVDK;09.09.2018;None;M;17;242.5;198.4;319.6
Miriam Dahlke;miriamdahlke;None;HE;BVDK;12.05.2018;Germany;F;18;176.3;93.7;181.8
Yvonne Unger;yvonneunger;None;SN;BVDK;24.11.2018;None;F;47;143.3;88.1;198.4
Antonia Fehn;antoniafehn;None;None;BVDK;08.02.2020;None;F;20;192.9;0;314.1
Pascal Ziegler;pascalziegler;None;TH;BVDK;11.05.2019;None;M;20;220.4;143.3;319.6
Olga Kuroed;olgakuroed;None;HE;BVDK;17.08.2019;None;F;34;154.3;99.2;176.3
Ekaterina Babikova;ekaterinababikova;None;TH;BVDK;08.10.2016;Germany;F;22;165.3;99.2;203.9
Lisa Löwen;lisalowen;None;None;BVDK;21.08.2022;None;F;0;165.3;77.1;203.9
Nils Selzer;nilsselzer;None;ST;BVDK;17.10.2020;None;M;16;209.4;159.8;253.5
Bianca Hoffmann;biancahoffmann;None;HE;BVDK;20.05.2022;None;F;41;187.4;115.7;253.5
Torben Jeske;torbenjeske;None;ST;BVDK;17.10.2020;None;M;14;242.5;170.8;270
Susan Reichelt;susanreichelt;None;SN;BVDK;24.11.2018;None;F;42;154.3;88.1;209.4
Holger Meissner;holgermeissner;None;None;GPU;25.04.2017;None;M;34;220.4;181.8;264.5
Samantha Füßler;samanthafussler;None;BB;BVDK;16.09.2016;Germany;F;14;220.4;115.7;253.5
Jonas Heuser;jonasheuser;None;HE;Germany-UA;17.12.2016;None;M;23;286.6;286.6;374.8
Domenic Wannecke;domenicwannecke;None;TH;BVDK;08.10.2016;None;M;21;253.5;198.4;330.7
Janina Klecker;janinaklecker;None;None;GPU;02.05.2022;Germany;F;34;154.3;99.2;220.4
Thomas Zobjack;thomaszobjack;None;BB;BVDK;03.09.2011;None;M;41;264.5;187.4;325.1
Thomas Gorczytza;thomasgorczytza;None;NRW;BVDK;06.09.2014;None;M;48;275.5;225.9;352.7
Alexander Axt;alexanderaxt;None;NRW;BVDK;15.07.2022;None;M;67;220.4;143.3;286.6
Paul Kopp;paulkopp;None;None;UPC-Germany;03.10.2015;None;M;0;264.5;165.3;275.5
Timothy Gehring;timothygehring;None;HE;Germany-UA;14.12.2019;None;M;23;231.5;187.4;341.7
Anne Sacher;annesacher;None;None;BVDK;28.04.2019;None;F;0;187.4;104.7;242.5
Rudolf Beckel;rudolfbeckel;None;BB;BVDK;04.10.2013;None;M;15;209.4;159.8;286.6
Antonia Kollmannsperger;antoniakollmannsperger;None;HE;BVDK;17.08.2019;None;F;21;143.3;82.6;198.4
Ute Hänschke;utehanschke;None;None;BVDK;29.08.2021;Germany;F;39;209.4;121.2;220.4
Christine Hottmann;christinehottmann;None;None;Germany-UA;19.12.2015;None;F;27;154.3;82.6;187.4
Odwin Müller;odwinmuller;None;None;BVDK;12.10.2017;None;M;15;237;165.3;292.1
Theresa Krauß;theresakrauss;None;BY;BVDK;14.12.2019;None;F;24;192.9;115.7;237
Ben Bieker;benbieker;None;None;Germany-UA;09.12.2006;None;M;0;264.5;176.3;264.5
Dennis Leister;dennisleister;None;None;Germany-UA;01.12.2007;None;M;0;209.4;148.8;275.5
Johannes Mang;johannesmang;None;None;GRAWA;10.09.2011;None;M;0;363.7;0;440.9
Helga Mey;helgamey;None;BB;BVDK;03.09.2011;None;F;30;187.4;104.7;192.9
Luisa Voigt;luisavoigt;None;SN;BVDK;28.04.2018;None;F;16;176.3;99.2;231.5
Marvin Köthemann;marvinkothemann;None;NRW;BVDK;24.06.2022;None;M;26;259;170.8;363.7
Nicola Nenno;nicolanenno;None;None;Germany-UA;17.12.2011;None;M;0;237;154.3;275.5
Michael Hutscheinreiter;michaelhutscheinreiter;None;HE;BVDK;20.05.2022;None;M;33;286.6;220.4;352.7
Manuela Nadler;manuelanadler;None;BY;BVDK;14.05.2022;None;F;35;159.8;88.1;264.5
Stefan Müller;stefanmuller;None;NRW;BVDK;06.05.2017;Germany;M;63;264.5;220.4;319.6
Jessica Gißler;jessicagissler;None;None;WUAP-Germany;04.09.2021;None;F;17;143.3;77.1;209.4
Sandra Markus;sandramarkus;None;BB;BVDK;16.09.2016;Germany;F;39;198.4;121.2;209.4
Werner Wagner;wernerwagner;None;BB;BVDK;16.09.2016;Germany;M;67;176.3;154.3;308.6
Marlene Paul;marlenepaul;None;None;Germany-UA;01.12.2008;None;F;0;143.3;115.7;187.4
Daniel Lange;daniellange;None;BB;BVDK;04.10.2013;None;M;21;275.5;187.4;330.7
Knut Deeth;knutdeeth;None;MV;BVDK;21.09.2019;Germany;M;0;220.4;264.5;286.6
Ella Del;elladel;None;None;UPC-Germany;27.03.2015;Germany;F;16;165.3;99.2;209.4
Dennis Rexin;dennisrexin;None;None;GRAWA;10.09.2011;None;M;0;352.7;0;440.9
Thomas Blank;thomasblank;None;None;BVDK;25.07.2021;None;M;28;297.6;264.5;308.6
Kemal Sakinc;kemalsakinc;None;HE;BVDK;17.08.2019;None;M;53;203.9;209.4;220.4
Leon Helbig;leonhelbig;None;BB;BVDK;04.05.2013;None;M;15;143.3;93.7;214.9
Andrej Statsenko;andrejstatsenko;None;None;UPC-Germany;27.03.2015;None;M;0;176.3;143.3;264.5
Peter Hornig;peterhornig;None;NE;XPC;19.10.2019;Germany;M;49;0;303.1;429.9
Sophie Hoffmeyer;sophiehoffmeyer;None;HE;Germany-UA;14.12.2019;None;F;22;143.3;99.2;198.4
Jessika Markus;jessikamarkus;None;TH;BVDK;23.04.2016;None;F;15;192.9;99.2;242.5
Jonah Muntus;jonahmuntus;None;BB;BVDK;23.06.2018;Germany;M;14;187.4;187.4;286.6
Sebastian Grasnick;sebastiangrasnick;None;BB;BVDK;15.06.2019;None;M;14;281.1;170.8;319.6
Martin Diener;martindiener;None;BB;BVDK;19.09.2014;None;M;21;231.5;181.8;352.7
Jesko Timmers;jeskotimmers;None;NRW;BVDK;29.08.2015;None;M;22;314.1;0;352.7
Dorothee Weißling;dorotheeweissling;None;HE;BVDK;30.11.2013;None;F;43;170.8;88.1;192.9
Schnorr David;schnorrdavid;None;BB;BVDK;19.09.2014;None;M;15;143.3;99.2;187.4
Annegret Steuck;annegretsteuck;None;None;BVDK;30.04.2021;None;F;33;187.4;143.3;253.5
Nicole Bergmann;nicolebergmann;None;BB;BVDK;19.09.2014;None;F;16;154.3;77.1;198.4
Lene Meis;lenemeis;None;NRW;Germany-UA;09.11.2018;None;F;0;159.8;93.7;220.4
Mandy Lipinski;mandylipinski;None;MV;BVDK;08.09.2018;Germany;F;33;143.3;121.2;187.4
Marleen Engler;marleenengler;None;None;BVDK;30.06.2018;None;F;25;154.3;82.6;203.9
Ramona Stumpe;ramonastumpe;None;NRW;BVDK;27.08.2016;Germany;F;21;176.3;99.2;220.4
Annette Reif;annettereif;None;BY;BVDK;03.08.2019;None;F;45;110.2;132.2;253.5
Robert Stadler;robertstadler;None;NRW;BVDK;29.08.2015;None;M;28;275.5;170.8;330.7
Eugen Pabst;eugenpabst;None;BB;BVDK;14.02.2015;None;M;21;242.5;242.5;242.5
Tobias Goßmann;tobiasgossmann;None;ST;BVDK;02.11.2019;Germany;M;33;154.3;198.4;308.6
Rebecca Paul;rebeccapaul;None;None;PAGermany;28.04.2017;Germany;F;18;165.3;99.2;220.4
Horst Reiterer;horstreiterer;None;None;Germany-UA;19.12.2015;None;M;34;242.5;148.8;319.6
Torbern Jeske;torbernjeske;None;ST;BVDK;01.02.2020;None;M;19;220.4;154.3;231.5
Kevin Engel;kevinengel;None;BB;BVDK;15.09.2012;None;M;15;286.6;165.3;330.7
Richard Renje;richardrenje;None;BW;BVDK;18.12.2021;None;M;18;253.5;143.3;308.6
Tobias Ohl;tobiasohl;None;None;BVDK;30.04.2021;None;M;32;275.5;187.4;319.6
Susanne Wischnewski;susannewischnewski;None;NRW;BVDK;05.05.2018;Germany;F;60;132.2;93.7;203.9
Michelle Wagner;michellewagner;None;NRW;BVDK;13.07.2013;None;F;14;159.8;104.7;237
Tabea Wieland;tabeawieland;None;BW;BVDK;18.12.2021;None;F;16;148.8;104.7;165.3
Jessica Markus;jessicamarkus;None;BB;BVDK;16.09.2016;Germany;F;16;187.4;99.2;242.5
Wolfgang Hökendorf;wolfganghokendorf;None;None;WUAP;15.10.2018;Germany;M;72;220.4;159.8;253.5
Robert Leu;robertleu;None;None;BVDK;29.08.2021;None;M;42;220.4;225.9;352.7
Dennis Skornjakov;dennisskornjakov;None;NI;BVDK;22.08.2015;None;M;18;209.4;203.9;264.5
Kevin Kozma;kevinkozma;None;None;BVDK;28.04.2019;None;M;0;286.6;209.4;330.7
Fabien Möcker;fabienmocker;None;None;BVDK;19.09.2021;None;M;15;198.4;115.7;253.5
Max Schmöle;maxschmole;None;HH;Germany-UA;09.10.2016;None;M;0;198.4;176.3;330.7
Rebecca Wunsch;rebeccawunsch;None;MV;UPC-Germany;05.10.2019;None;F;0;231.5;121.2;253.5
Klaus Feldmann;klausfeldmann;None;BB;BVDK;03.09.2011;None;M;74;231.5;220.4;341.7
Avan Wahab;avanwahab;None;None;Germany-UA;21.12.2013;None;F;26;165.3;66.1;220.4
Georg Winter;georgwinter;None;None;WUAP;05.10.2016;Germany;M;16;330.7;176.3;308.6
Alexander Jessen;alexanderjessen;None;NRW;Germany-UA;04.10.2019;None;M;20;336.2;93.7;336.2
Bettina Graupner;bettinagraupner;None;None;GDFPF;16.10.2021;None;F;61;121.2;66.1;209.4
Marvin Skopp;marvinskopp;None;BB;BVDK;19.09.2014;None;M;15;209.4;187.4;248
Tarik Mehmedowic;tarikmehmedowic;None;None;UPC-Germany;27.03.2015;None;M;0;176.3;154.3;319.6
Walter Matthews;waltermatthews;None;BW;BVDK;29.04.2017;Germany;M;65;121.2;209.4;319.6
Jaqueline Philipp;jaquelinephilipp;None;NI;BVDK;01.06.2019;None;F;19;132.2;88.1;231.5
Julian Romich;julianromich;None;NRW;BVDK;14.05.2011;None;M;0;253.5;159.8;220.4
Alina Dietzsch;alinadietzsch;None;BY;BVDK;12.05.2018;Germany;F;19;154.3;77.1;181.8
Chrsitian Köhler;chrsitiankohler;None;ST;BVDK;01.02.2020;None;M;28;474;297.6;0
Marco Bonhage;marcobonhage;None;ST;BVDK;10.10.2015;None;M;16;253.5;198.4;297.6
Erik Gentsel;erikgentsel;None;NI;BVDK;22.08.2015;None;M;0;209.4;220.4;330.7
Thorben Jeske;thorbenjeske;None;ST;BVDK;02.11.2019;None;M;13;198.4;137.8;225.9
Jasmin Sebralla;jasminsebralla;None;None;GPU;01.01.2018;None;F;20;154.3;77.1;198.4
Niclas Schley;niclasschley;None;BB;BVDK;16.09.2016;Germany;M;14;242.5;209.4;286.6
Johannes Rother;johannesrother;None;None;PAGermany;28.04.2017;Germany;M;28;231.5;176.3;308.6
Max Ammon;maxammon;None;BY;BVDK;23.10.2021;None;M;0;231.5;176.3;264.5
Malte Siefarth;maltesiefarth;None;TH;BVDK;08.09.2018;None;M;16;181.8;154.3;275.5
Katja Vorpahl;katjavorpahl;None;None;BVDK;30.04.2021;None;F;31;176.3;110.2;242.5
Dana Schulte;danaschulte;None;None;WPF;31.10.2019;Germany;M;18;272.2;165.3;310.8
Willi Hubrich;willihubrich;None;BB;BVDK;03.09.2011;None;M;16;248;148.8;264.5
Celine Alperstedt;celinealperstedt;None;None;BVDK;12.10.2017;Germany;F;16;143.3;66.1;220.4
Andreas Stelter;andreasstelter;None;HE;BVDK;15.08.2020;Germany;M;73;220.4;187.4;352.7
Louis Krämer;louiskramer;None;BW;BVDK;09.09.2018;None;M;19;198.4;198.4;297.6
Senol Göcer;senolgocer;None;NRW;BVDK;26.09.2020;None;M;16;330.7;198.4;330.7
Tom Nähring;tomnahring;None;None;BVDK;12.10.2017;Germany;M;14;176.3;104.7;242.5
André Schnorr;andreschnorr;None;BB;BVDK;16.09.2016;Germany;M;16;220.4;192.9;396.8
Heike Groß;heikegross;None;NI;BVDK;28.04.2018;Germany;F;48;176.3;99.2;242.5
Thibaut Langenberger;thibautlangenberger;None;None;BVDK;29.09.2021;None;M;21;176.3;110.2;231.5
Katharina Saftig;katharinasaftig;None;HE;BVDK;10.06.2017;None;F;30;143.3;99.2;187.4
Daniela Bräutigam;danielabrautigam;None;None;UPC-Germany;31.03.2016;None;F;0;220.4;143.3;237
Vinzenz Hagendorf;vinzenzhagendorf;None;TH;BVDK;24.02.2018;None;M;15;209.4;170.8;308.6
Johann Thannheimer;johannthannheimer;None;None;PAGermany;28.04.2017;Germany;M;18;275.5;165.3;275.5
Heide Hegner;heidehegner;None;BY;GDFPF;07.09.2019;Germany;F;62;121.2;132.2;203.9
Beate Normann-Escher;beatenormannescher;None;BB;BVDK;12.09.2015;Germany;F;55;121.2;88.1;198.4
Miriam Brede;miriambrede;None;AZ;RAW;28.03.2015;Germany;F;0;148.8;110.2;203.9
Jens Barthel;jensbarthel;None;None;WPF;02.11.2018;Germany;M;48;132.2;225.9;330.7
René Heidsiek;reneheidsiek;None;None;GRAWA;10.09.2011;None;M;0;286.6;0;440.9
Trixi Berg;trixiberg;None;None;UPC-Germany;01.03.2017;None;F;0;154.3;143.3;220.4
Ulrich Mielich;ulrichmielich;None;None;GPC;12.06.2011;Germany;M;71;198.4;143.3;264.5
Bettina Birkner;bettinabirkner;None;BY;GDFPF;07.09.2019;Germany;F;54;154.3;88.1;220.4
Eyleen Lühmann;eyleenluhmann;None;NI;BVDK;16.11.2019;None;F;30;176.3;93.7;159.8
Melanie Hausdörfer;melaniehausdorfer;None;BB;BVDK;16.09.2016;Germany;F;21;165.3;88.1;203.9
Ekkehard Sauer;ekkehardsauer;None;MV;BVDK;21.09.2018;Germany;M;78;220.4;154.3;308.6
Lea Künzl;leakunzl;None;HH;Germany-UA;01.09.2017;None;F;0;154.3;121.2;237
Karl Kirsch;karlkirsch;None;TH;BVDK;11.05.2019;None;M;15;231.5;214.9;374.8
Gregor Görtz;gregorgortz;None;None;WUAP-Germany;04.09.2021;None;M;42;231.5;203.9;286.6
Lisa Linser;lisalinser;None;None;GPU;31.07.2021;Germany;F;0;181.8;99.2;220.4
Antonia Karin Carl;antoniakarincarl;None;TH;BVDK;08.09.2018;None;F;18;143.3;121.2;209.4
Madita Koch;maditakoch;None;NI;BVDK;22.08.2015;Germany;F;28;165.3;110.2;231.5
Claudia Rieger;claudiarieger;None;None;IRP;23.11.2014;Germany;F;0;0;0;468.4
Naritsara Ontama;naritsaraontama;None;HE;BVDK;17.08.2019;None;F;19;132.2;66.1;126.7
Karl-Heinz Rothe;karlheinzrothe;None;None;BVDK;29.08.2021;None;M;68;220.4;176.3;264.5
Jannis Heller;jannisheller;None;BB;BVDK;15.06.2019;None;M;13;187.4;148.8;225.9
Nicole Kling;nicolekling;None;BY;GDFPF;07.09.2019;Germany;F;44;121.2;77.1;181.8
Thomas Tilgner;thomastilgner;None;SN;BVDK;24.11.2018;None;M;44;352.7;231.5;154.3
Amely Mendyka;amelymendyka;None;TH;BVDK;22.04.2017;None;F;16;154.3;88.1;264.5
Jakob Röhrle;jakobrohrle;None;BW;BVDK;09.09.2018;None;M;17;198.4;198.4;308.6
Toni Maciuszczyk;tonimaciuszczyk;None;TH;BVDK;23.04.2016;None;M;25;264.5;220.4;264.5
Martin Fucke;martinfucke;None;ST;BVDK;17.10.2020;None;M;18;209.4;121.2;242.5
Jonas-René Floß;jonasrenefloss;None;None;BVDK;12.10.2017;None;M;14;264.5;159.8;286.6
Rebekka Roch;rebekkaroch;None;NRW;BVDK;06.05.2017;Germany;F;0;121.2;88.1;181.8
Alexander Gunkel;alexandergunkel;None;TH;BVDK;03.05.2014;None;M;17;242.5;198.4;308.6
Michael Schapperth;michaelschapperth;None;None;GDFPF;21.10.2017;Germany;M;49;209.4;170.8;319.6
Patrizia Giuliani;patriziagiuliani;None;BB;BVDK;12.09.2015;Germany;F;22;154.3;104.7;181.8
Timo Schröder;timoschroder;None;TH;BVDK;23.04.2016;None;M;20;319.6;220.4;110.2
Christian Wietmaier;christianwietmaier;None;MV;BVDK;29.09.2018;None;M;15;198.4;154.3;286.6
Sirco Petermann;sircopetermann;None;None;WPF;01.11.2013;Germany;M;36;143.3;440.9;220.4
F. Grotzinger;fgrotzinger;None;QC;WPFG;26.06.2005;Germany;M;0;0;297.6;440.9
Lena Wilkens;lenawilkens;None;TH;BVDK;30.11.2019;None;F;15;110.2;60.6;159.8
Volker Kanz;volkerkanz;None;None;BDFPF;17.05.2018;Germany;M;51;231.5;231.5;341.7
Liesbeth Beckert;liesbethbeckert;None;BB;BVDK;04.05.2013;None;F;14;154.3;93.7;231.5
Kim Voigt;kimvoigt;None;BB;BVDK;15.09.2012;None;F;16;132.2;77.1;165.3
Angela Michels;angelamichels;None;NRW;BVDK;24.08.2019;Germany;F;53;126.7;115.7;209.4
Dieter Schlagk;dieterschlagk;None;BB;BVDK;15.06.2019;None;M;76;214.9;154.3;374.8
Lars Scheidler;larsscheidler;None;BB;BVDK;16.09.2016;Germany;M;48;275.5;143.3;308.6
Lukas Schneider;lukasschneider;None;None;Germany-UA;15.12.2012;None;M;15;176.3;121.2;220.4
Christian Schwarzmann;christianschwarzmann;None;BY;BVDK;23.12.2017;None;M;0;220.4;159.8;314.1
Lolita Maurer;lolitamaurer;None;None;GRAWA;24.09.2011;Germany;F;52;0;181.8;231.5
Heinz-Joachim Probst;heinzjoachimprobst;None;MV;UPC-Germany;10.03.2019;Germany;M;72;244.7;176.3;299.8
Kaspar Maria Dedy;kasparmariadedy;None;HE;Germany-UA;17.12.2016;None;M;20;0;253.5;474
Samantha Howerton;samanthahowerton;None;BY;GDFPF;13.10.2018;None;F;37;132.2;110.2;209.4
Hans Kerzdörfer;hanskerzdorfer;None;BY;GDFPF;07.09.2019;Germany;M;63;231.5;132.2;264.5
Helmut Gedig;helmutgedig;None;None;Germany-UA;01.12.2008;Germany;M;58;242.5;154.3;319.6
Michael Bründl;michaelbrundl;None;BY;GRAWA;01.11.2014;Germany;M;0;0;0;705.4
Marcel Schuster;marcelschuster;None;NRW;BVDK;14.05.2011;None;M;0;220.4;176.3;253.5
Paun Rankovic;paunrankovic;None;None;WUAP;15.10.2018;Germany;M;77;209.4;154.3;286.6
Justus Doberschütz;justusdoberschutz;None;BB;BVDK;11.06.2016;None;M;14;187.4;198.4;308.6
Anna Lea Schröder;annaleaschroder;None;MV;BVDK;21.09.2019;None;F;15;132.2;66.1;198.4
Christian Steibl;christiansteibl;None;None;GRAWA;18.08.2012;None;M;0;0;0;727.5
Julian Meißner;julianmeissner;None;TH;BVDK;30.11.2019;None;M;18;259;143.3;308.6
Joe Mohun;joemohun;None;NRW;Germany-UA;04.10.2019;None;M;0;242.5;176.3;385.8
Ulrike Ertl;ulrikeertl;None;None;GPU;02.05.2022;Germany;F;63;0;0;451.9
Marek Piasecki;marekpiasecki;None;None;GRAWA;18.08.2012;Germany;M;28;0;0;771.6
Ali Alkan;alialkan;None;BW;BVDK;29.04.2017;Germany;M;67;154.3;154.3;242.5
Eick Lewin;eicklewin;None;MOW;WRPF;04.10.2018;Germany;M;20;0;0;672.4
Nicole Geißler;nicolegeissler;None;None;IRP;23.11.2014;Germany;F;36;0;0;462.9
Ricardo Santo;ricardosanto;None;BW;BVDK;09.09.2018;None;M;24;220.4;220.4;275.5
Bernd Willer;berndwiller;None;None;GPU;01.02.2020;Germany;M;69;198.4;99.2;330.7
Karolin Senftleben;karolinsenftleben;None;None;GDFPF;12.06.2011;Germany;M;23;165.3;99.2;198.4
Reinhardt Melzig;reinhardtmelzig;None;None;GRAWA;02.05.2009;None;M;0;0;0;705.4
Philip Braun;philipbraun;None;BW;BVDK;09.09.2018;None;M;26;275.5;198.4;314.1
Janina Schumann;janinaschumann;None;HE;Germany-UA;15.12.2018;None;F;21;176.3;93.7;225.9
Bärbel Pfeifer;barbelpfeifer;None;NRW;BVDK;06.05.2017;Germany;F;42;154.3;126.7;253.5
Steffen Hayn;steffenhayn;None;None;GRAWA;28.10.2007;Germany;M;30;0;0;760.6
